STARTUP NAME,Status,DistributorAddress,DistributorAddress2,Single Layer,Double Layer
Protos,NeedtoDownload,,,0.0,0.0
Pryze,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Publica,OK,0xa99ab2fcc5ddfd5c1cbe6c3d760420d2ddb63d99,,1.0,0.0
Pumped,NoTokenTransfer,,,0.0,0.0
Pundi X,NeedtoDownload,,,0.0,0.0
Puregold.io,DistributorsHardtoIdentify,,,0.0,0.0
Pylon Network,OK,0x8789f5be700495db1396ddc336dec8c120770c8e,,0.0,0.0
QASH by Quoine,DistributorsHardtoIdentify,,,0.0,0.0
QUANTUM,NeedtoDownload,,,0.0,0.0
QUASA,NeedtoDownload,,,0.0,0.0
Qilimanjaro,NoTokenTransfer,,,0.0,0.0
Qilin.Market,NoTokenTransfer,,,0.0,0.0
Qlink,NeedtoDownload,,,0.0,0.0
Qtum,DistributorsHardtoIdentify,,,0.0,0.0
Quantstamp,OK,0x39a03cb1b1937a41b9846f4ca48822220819884f,,0.0,0.0
Quixxi,NoTokenTransfer,,,0.0,0.0
Qvolta,OK,0x00fee5170c113e84ac05742d4aff6408d1cf46bb,,1.0,0.0
R Pay,NoTokenTransfer,,,0.0,0.0
R3S,NoTokenTransfer,,,0.0,0.0
RAAcoin,NeedtoDownload,,,0.0,0.0
RAFL,NeedtoDownload,,,0.0,0.0
RANK,NoTokenTransfer,,,0.0,0.0
RAVELOUS,ImpreciseInformation,,,0.0,0.0
REAL,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
REALISTO,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
REALT,OK,0x28d9b4bc3070bd8f05b6ef27810b3cbc13bd186a,,0.0,0.0
REGA,OK,0x0a860fbdbb2a9acb0fe1d7c7da1b35c2cf1be751,,0.0,0.0
REMME,NeedtoDownload,,,0.0,0.0
REPU,NoTokenTransfer,,,0.0,0.0
RET,NoTokenTransfer,,,0.0,0.0
REVOIL,NoTokenTransfer,,,0.0,0.0
REVV COIN,NoTokenTransfer,,,0.0,0.0
R_Block,NoTokenTransfer,,,0.0,0.0
RadioYo,NoTokenTransfer,,,0.0,0.0
Rados,NeedtoDownload,,,0.0,0.0
Raiden Network,OK,0xb5e5585d0057501c91c48094029a6f4fb10b5a01,,0.0,0.0
Rainbow Currency,NoTokenTransfer,,,0.0,0.0
Raison,DistributorsHardtoIdentify,,,0.0,0.0
Rakugo,NoTokenTransfer,,,0.0,0.0
Rasputin,OK,0x24bda83cf3ed52530f2842bc0ca4d98280c6be29,,0.0,622.0
Rate Date,NeedtoDownload,,,0.0,0.0
Rate ICO,NoTokenTransfer,,,0.0,0.0
Real Property Token,DistributorsHardtoIdentify,,,0.0,0.0
Reales Coin,NoTokenTransfer,,,0.0,0.0
Realista,NoTokenTransfer,,,0.0,0.0
Reality Clash,OK,0xd18d973c6bbea7b9a8b66cf9e460e8c21446451a,,0.0,0.0
Rebons,NoTokenTransfer,,,0.0,0.0
RefToken,OK,0x16bde4ff2db3c040b3ac7868b97ba067dde2b834,,0.0,0.0
Refereum,NeedtoDownload,,,0.0,0.0
Relest,OK,0x99df2e180976354a253422bc273c04426325ad5e,,0.0,0.0
Render Payment,OK,0x7ce81c404bd76fa8f84c832ee84cd529781855b8,,0.0,0.0
Rentberry,NeedtoDownload,,,0.0,0.0
ReporterCommunity,NeedtoDownload,,,0.0,0.0
ReposalNetwork,NoTokenTransfer,,,0.0,0.0
RepuX,NeedtoDownload,,,0.0,0.0
Request Network,OK,0x97208bf5dc25e6fd4719cfc2a3c1d1a59a974c3b,,0.0,0.0
Requitix,NeedtoDownload,,,0.0,0.0
Restart Energy,NeedtoDownload,,,0.0,0.0
Revain,OK,0xe10ce89f260de9781cf944ce11662d51660769ad,,0.0,0.0
Rex,DistributorsHardtoIdentify,,,0.0,0.0
Rhovit,NoTokenTransfer,,,0.0,0.0
Rialto.AI,OK,0xe49b91d0a956356501fcbbad3b488ee052102aa8,,1.0,1.0
Ripio Credit Network,DistributorsHardtoIdentify,,,0.0,0.0
Rise Housing,NoTokenTransfer,,,0.0,0.0
Rivetz,OK,0x23c5f33eedd5deb772dc14c1283b436f923326a9,,0.0,0.0
Robo Advisor Coin,DistributorsHardtoIdentify,,,0.0,0.0
Robomed Network,OK,0x6542393623db0d7f27fded83e6fedbd767bff9b4,,2.0,0.0
Robot Trading,NoTokenTransfer,,,0.0,0.0
Rockchain,NoTokenTransfer,,,0.0,0.0
Rocket ICO,NoTokenTransfer,,,0.0,0.0
Rothscoin,NoTokenTransfer,,,0.0,0.0
Royal Kingdom Coin,NeedtoDownload,,,0.0,0.0
Rublix,NeedtoDownload,,,0.0,0.0
S-coin,NoTokenTransfer,,,0.0,0.0
SAAVcoin,OK,0x2729d694154e35efeb3c535639c33f3ad38e0a38,,0.0,0.0
SAMFIns,OK,0xd699460bfb643fc09acb815900ac24caafff8975,,0.0,0.0
SELFLLERY,IncompleteInformation,,,0.0,0.0
SENSE,DistributorsHardtoIdentify,,,0.0,0.0
SETHER,NeedtoDownload,,,0.0,0.0
SGA Consulting,NeedtoDownload,,,0.0,0.0
SISA,DistributorsHardtoIdentify,,,0.0,0.0
SKARA,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
SKinCoin,OK,0x422adcf787e49dd93ce10a583655c212e00d42ce,,0.0,0.0
SMSCHAIN,NoTokenTransfer,,,0.0,0.0
SONM,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
SPORTCY,NoTokenTransfer,,,0.0,0.0
SPiCE,NeedtoDownload,,,0.0,0.0
SRG,OK,0x3b98a3904e65b735d1dac3fcf92d0db62a154d08,,0.0,0.0
SSOT Health Foundation,NoTokenTransfer,,,0.0,0.0
STK,OK,0x89c952fbcde403cecdbb13b794dfe374ade40a7f,,0.0,0.0
STYRAS,NeedtoDownload,,,0.0,0.0
STeX,NeedtoDownload,,,0.0,0.0
Safe Haven,NoTokenTransfer,,,0.0,0.0
Sahara Chain,NoTokenTransfer,,,0.0,0.0
SalesHustler,NoTokenTransfer,,,0.0,0.0
SandCoin,DistributorsHardtoIdentify,,,0.0,0.0
Santiment,DistributorsHardtoIdentify,,,0.0,0.0
Satoshi Brewery,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Save Token,NeedtoDownload,,,0.0,0.0
Scam ICO Killer,NoTokenTransfer,,,0.0,0.0
Scicoins,NoTokenTransfer,,,0.0,0.0
Science Blockchain,OK,0x31b36e29bc874b5e26e9ce74c7e887c8432ae3a5,,0.0,0.0
Scrinium,OK,0xf397a8228e21c91a52fa88c99eefc485ca689a3d,,0.0,0.0
ScriptDrop,NoTokenTransfer,,,0.0,0.0
SecurityPlusCloud,DistributorsHardtoIdentify,,,0.0,0.0
SelfKey,OK,0x925ea5af075bde17811e4bcdc198dc5d3675e466,,0.0,0.0
Selfpay,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Sentinel Chain,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Seratio,DistributorsHardtoIdentify,,,0.0,0.0
Serenity,DistributorsHardtoIdentify,,,0.0,0.0
Sharpe Capital,NeedtoDownload,,,0.0,0.0
ShineCoin,OK,0x26fe5848cf08a00936bfbdaec890da57c6e59ed6,,0.0,0.0
Shivers,DistributorsHardtoIdentify,,,0.0,0.0
ShopCorn,NeedtoDownload,,,0.0,0.0
Shping,OK,0xb2242f32aa8751d1a754e5ccd8eee904cd21c915,,0.0,0.0
Silent Notary,OK,0x00b43d3faa03fa867d0da9dd5907c785b47d5dfa,,0.0,0.0
SilkChain,NoTokenTransfer,,,0.0,0.0
Silkos,OK,0x9c0932f0bbd3fa2710678361f34da6c405c6cb69,,0.0,0.0
Silvertoken,NoTokenTransfer,,,0.0,0.0
Simple Token,OK,0x58b7056deb51ed292614f0da1e94e7e9c589828d,,0.0,0.0
Simply Vital Health,NoTokenTransfer,,,0.0,0.0
Sine,NoTokenTransfer,,,0.0,0.0
Sinergia Blockchain,NeedtoDownload,,,0.0,0.0
SingularDTV,DistributorsHardtoIdentify,,,0.0,0.0
SingularityNET,OK,0xc4aad17558fa95c8937d0856b2dad74c1a7a095f,,0.0,0.0
Sirin Labs,NeedtoDownload,,,0.0,0.0
Skraps,OK,0xfdfe8b7ab6cf1bd1e3d14538ef40686296c42052,,0.0,0.0
Skrilla,NeedtoDownload,,,0.0,0.0
Skye Properties,NoTokenTransfer,,,0.0,0.0
Smart Investment Fund,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
SmartBillions,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
SmartCity,NoTokenTransfer,,,0.0,0.0
SmartHealthcare,NoTokenTransfer,,,0.0,0.0
SmartMesh,OK,0xd73a2582138a9d634eb8c06a1de4fc0ec1113f88,,0.0,0.0
SmartOne,NoTokenTransfer,,,0.0,0.0
SmartRefer,NoTokenTransfer,,,0.0,0.0
Snagride,OK,0x0027b00f654c11ff18231f34b2d2169852669523,,1.0,1.0
SnapUp,NoTokenTransfer,,,0.0,0.0
Snip,OK,0xb4ad56e564aab5409fe8e34637c33a6d3f2a0038,,7.0,0.0
Snovio,OK,0xdae3f1d824127754aca9eb5e5bfbac22d8a04a52,,0.0,0.0
Social,OK,0x582e3d8dcd41f586fbcc6559f16476d20b2a3b95,,0.0,0.0
Social Media Income,NeedtoDownload,,,0.0,0.0
SocialMedia.Market,NoTokenTransfer,,,0.0,0.0
SocialX,OK,0xbd59ed7c40f4df71d4638ea192411edc2c925a1b,,0.0,0.0
Sola,NeedtoDownload,,,0.0,0.0
Solar DAO,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Solidified,NoTokenTransfer,,,0.0,0.0
Solomon Exchange,OK,0xd7dc42b78b5ca37ff5493598d5b6978dc98c3b38,,0.0,0.0
Soma,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Sonic,NoTokenTransfer,,,0.0,0.0
SophiaTX,OK,0x54b7dbbf19d4b907738a7f235919d03d7aa86d5a,,0.0,0.0
Sp8de,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
SpaceICO,NeedtoDownload,,,0.0,0.0
Spacoin,NeedtoDownload,,,0.0,0.0
SpankChain,OK,0xa7f00de671ebeb1b04c19a00842ff1d980847f0b,,12.0,0.0
Sparc,DistributorsHardtoIdentify,,,0.0,0.0
Spectiv,NoTokenTransfer,,,0.0,0.0
Spectre,NeedtoDownload,,,0.0,0.0
Speed Mining Service,NeedtoDownload,,,0.0,0.0
Spheris,NoTokenTransfer,,,0.0,0.0
Sphre AIR,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
SportyCo,NeedtoDownload,,,0.0,0.0
SportyFi,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
StabiX,NoTokenTransfer,,,0.0,0.0
Stampify,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Starbase,OK,0x54c548703c6f423cf7ed22806b608d332fcebb3b,,0.0,0.0
Starmine,NeedtoDownload,,,0.0,0.0
StartMining,NeedtoDownload,,,0.0,0.0
Status,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Stayawhile,NoTokenTransfer,,,0.0,0.0
Stelcoin,OK,0x24242d358af6a16f534636afb199ab40f57c15aa,,0.0,0.0
StockBet,NoTokenTransfer,,,0.0,0.0
StockBlock,OK,0x4fc1ec9cd67be1a99aadb2cbc650df21d2bdd138,,2.0,0.0
Stockchain,OK,0x86533cbadca5dc23210531f73700a0fee688f0fc,,0.0,0.0
Storiqa,NeedtoDownload,,,0.0,0.0
Storj,OK,0xf3d1f26b31db83c8899626746d0bbc59d9dd223c,,0.0,0.0
Storm,OK,0xc88c7e1aebd89187d13bd42e1ff814d32f492bf6,,0.0,0.0
Stox,OK,0x006bea43baa3f7a6f765f14f10a1a1b08334ef45,,0.0,0.0
Streamr,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Stubba,NoTokenTransfer,,,0.0,0.0
StuffGoGo,NoTokenTransfer,,,0.0,0.0
Substratum,OK,0xaf518d65f84e4695a4da0450ec02c1248f56b668,,1.0,885430.0
Sudan Gold Coin,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
SunContract,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
SunMultiwallet,NeedtoDownload,,,0.0,0.0
SuperDAO,NeedtoDownload,,,0.0,0.0
Superbloom,NoTokenTransfer,,,0.0,0.0
Sur-Ple,NoTokenTransfer,,,0.0,0.0
Suretly,OK,0xa1f138da4168c5f6597f5c3dc985d147afb531bc,,1.0,27.0
Swarm Fund,NeedtoDownload,,,0.0,0.0
SwissBorg,OK,0xbce77d679864e792b5ec5ae3dd3fe360cc5c75c0,,0.0,0.0
Swisstok,NoTokenTransfer,,,0.0,0.0
SyncFab,NeedtoDownload,,,0.0,0.0
SynchroLife,NoTokenTransfer,,,0.0,0.0
Synthetics Ai,NeedtoDownload,,,0.0,0.0
Synthium Health,NeedtoDownload,,,0.0,0.0
T8Coin,DistributorsHardtoIdentify,,,0.0,0.0
T8EX,NeedtoDownload,,,0.0,0.0
TE-FOOD,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
TEND,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
TOKENOMY,NeedtoDownload,,,0.0,0.0
TOKIA,NeedtoDownload,,,0.0,0.0
TORQ,OK,0xdd876482d22dc165ef46e7b26eb49e90753ad1b0,,2.0,0.0
TaaS,OK,0x94917caf0cb1131345911874a2ceaf6ae2e8ee0f,,0.0,0.0
Take Profit,NeedtoDownload,,,0.0,0.0
Taklimakan Network,NeedtoDownload,,,0.0,0.0
Tap Project,NeedtoDownload,,,0.0,0.0
Target Coin,OK,0xe9e1e3414800886d5210a3f726947387f662ba2a,,0.0,0.0
Taskfair,NeedtoDownload,,,0.0,0.0
Taylor,NeedtoDownload,,,0.0,0.0
TeamCoin,OK,0xdfdaccae897b008f814225dc67aaca3ab41250a7,,3.0,0.0
TechBench,NoTokenTransfer,,,0.0,0.0
Teky,NeedtoDownload,,,0.0,0.0
Telcoin,NeedtoDownload,,,0.0,0.0
TenX,DistributorsHardtoIdentify,,,0.0,0.0
TensorBox,NoTokenTransfer,,,0.0,0.0
TerraMiner,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Tettix,OK,0xd77fc35cc9007557dcd18bfe26fe66f1ea3a0e7f,,0.0,0.0
TewTew,NoTokenTransfer,,,0.0,0.0
The Bee Token,NeedtoDownload,,,0.0,0.0
The Divi Project,DistributorsHardtoIdentify,,,0.0,0.0
The Number One Dime,NeedtoDownload,,,0.0,0.0
The Quantum Resistant Ledger,DistributorsHardtoIdentify,,,0.0,0.0
The Sun Exchange,NoTokenTransfer,,,0.0,0.0
TheWorldNews,NoTokenTransfer,,,0.0,0.0
Themis,DistributorsHardtoIdentify,,,0.0,0.0
Theta Network,NeedtoDownload,,,0.0,0.0
Thrintel Market,NoTokenTransfer,,,0.0,0.0
Tierion,OK,0x3cd5cc3aa9ffdb7fb08520f55f9955022ab27cfc,,2.0,0.0
Ties.Network,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Tigereum,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Time New Bank,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Tio Tour Guides,NoTokenTransfer,,,0.0,0.0
Titanium Blockchain Infrastructure Services,NeedtoDownload,,,0.0,0.0
Token Security Scheme,DistributorsHardtoIdentify,,,0.0,0.0
TokenAI,NoTokenTransfer,,,0.0,0.0
TokenCard,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
TokenGo,NoTokenTransfer,,,0.0,0.0
TokenStars ACE,OK,0x06147110022b768ba8f99a8f385df11a151a9cc8,,0.0,0.0
TokenStars TEAM,NeedtoDownload,,,0.0,0.0
Tokenbox,OK,0xfdccc92cf973594f2cdc36283d8bd284e49e0414,,0.0,0.0
Tomocoin,NeedtoDownload,,,0.0,0.0
TontineTrust,NoTokenTransfer,,,0.0,0.0
Torus Distributed Energy Platform,NeedtoDownload,,,0.0,0.0
Totum,NoTokenTransfer,,,0.0,0.0
TourCoin,NeedtoDownload,,,0.0,0.0
TraDove,NoTokenTransfer,,,0.0,0.0
Trackr,OK,0xa971afdca01bd1ca1499346e730a3d1dc06a3a9d,,0.0,0.0
Trade.io,OK,0x86fe3c20379ac71ebbf8c0499b41fd2b457e4e9e,,0.0,0.0
TradeBit,OK,0xc6a51b6088927d96338427800a832f204c48a6e9,,1.0,18.0
Tradershub,NeedtoDownload,,,0.0,0.0
TrafficX,NoTokenTransfer,,,0.0,0.0
TrakInvest,ImpreciseInformation,,,0.0,0.0
Transmission,NeedtoDownload,,,0.0,0.0
TravelChain,OK,0x8cc8ed4674d80ee0fe17df365695e03e7f3713e1,,0.0,0.0
TravelCoin,OK,0xe37c4541c34e4a8785daaa9aeb5005ddd29854ac,,2.0,0.0
Travvil,NoTokenTransfer,,,0.0,0.0
Trendit,NoTokenTransfer,,,0.0,0.0
TribeToken,OK,0x728e2d16369d41bf19ad50233c62347f112814cf,,0.0,0.0
TrillHUB,NoTokenTransfer,,,0.0,0.0
TripAlly,DistributorsHardtoIdentify,,,0.0,0.0
Trippki,NoTokenTransfer,,,0.0,0.0
Tru Reputation Network,NeedtoDownload,,,0.0,0.0
True Flip,OK,0x6049604960496049604960496049604960496049,,0.0,0.0
TrueDonate,OK,0xb56b023d377f288bad9a96e8c18b6abf79bf4b40,,0.0,0.0
TrustaBit,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
U.CASH,NeedtoDownload,,,0.0,0.0
UDIAR,NeedtoDownload,,,0.0,0.0
UHUB,IncompleteInformation,,,0.0,0.0
UNICOIN,NeedtoDownload,,,0.0,0.0
USDX Protocol,NeedtoDownload,,,0.0,0.0
UTRUST,OK,0x7c41e6d559641805539fbd3492caea57ca492ff7,,1.0,1.0
Ucoin Cash,NoTokenTransfer,,,0.0,0.0
UltraYOLO,NoTokenTransfer,,,0.0,0.0
Umbrella Coin,NoTokenTransfer,,,0.0,0.0
Unikrn,OK,0x6e9ad99a34c4c1d467eff2db239951d885b67f10,,0.0,0.0
United Traders,OK,0xb3e9a801d7ffa379a728602cba08f72b9714e5c3,,0.0,0.0
Universa,OK,0xef241834e9e89c03d4c17fe13ef03a55d7bbd099,,0.0,0.0
Universal Brand,NoTokenTransfer,,,0.0,0.0
UpToken,NoTokenTransfer,,,0.0,0.0
Upline,NoTokenTransfer,,,0.0,0.0
Uprightly,NoTokenTransfer,,,0.0,0.0
Uservice,OK,0xaca6ce6c6b6752b3b36993fbf88545cc1a569b84,,0.0,0.0
VALHALLA,NoTokenTransfer,,,0.0,0.0
VALID,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
VALUS,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
VIABET,OK,0xbe8f09ab5b0dda98db12d39fd7e6e61ea4f5d21b,,0.0,0.0
VICCOIN,NoTokenTransfer,,,0.0,0.0
VICoin,NoTokenTransfer,,,0.0,0.0
VLB,IncompleteInformation,,,0.0,0.0
VOISE,NeedtoDownload,,,0.0,0.0
VR MED,NoTokenTransfer,,,0.0,0.0
VR Platform OKO,OK,0xacf15669e91c7d5b110ca93ccf2e8235a082a796,,2.0,0.0
VRBTC,OK,0x370b39bf09bf40ca0c34fcc01e15ada4a1c88aaa,0x81faa69f8a7bdfcb2cbcc929ffc5c07c2c0e4953,0.0,0.0
Vacuum,NoTokenTransfer,,,0.0,0.0
ValidCoin,NoTokenTransfer,,,0.0,0.0
Valorem Foundation,OK,0x004c670598c1900ea2fe32052c7ba153bb2d4c8e,,0.0,0.0
Value Coin,NoTokenTransfer,,,0.0,0.0
VanillaPlay,NoTokenTransfer,,,0.0,0.0
Vaultbank,NoTokenTransfer,,,0.0,0.0
Vector,NeedtoDownload,,,0.0,0.0
Vectorspace (PreICO),NoTokenTransfer,,,0.0,0.0
Velper,NeedtoDownload,,,0.0,0.0
VendiCoins,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Ventana,OK,0xd6514387236595e080b97c8ead1cbf12f9a6ab65,,0.0,0.0
Ventured Network,NoTokenTransfer,,,0.0,0.0
Verdict,NoTokenTransfer,,,0.0,0.0
Verif-y,NoTokenTransfer,,,0.0,0.0
Verify,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
VerifyUnion,NoTokenTransfer,,,0.0,0.0
Veritas Mining,NoTokenTransfer,,,0.0,0.0
Veritaseum,OK,0x82c48875c17ee5812f909a9d75c0f64f7a8719fe,,7.0,0.0
Verto Exchange Token,NoTokenTransfer,,,0.0,0.0
Vestopia,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Vezt,OK,0xa2448261e929f0c87b65145583b73b04f5e43755,,0.0,0.0
ViMarket,NeedtoDownload,,,0.0,0.0
Viberate,NeedtoDownload,,,0.0,0.0
Vice Industry Token,ImpreciseInformation,,,0.0,0.0
Viewly,NeedtoDownload,,,0.0,0.0
Vinnd.io,OK,0x13252139faec148b9ccddf07b17b90a91c05e8ec,,0.0,0.0
Vio,NeedtoDownload,,,0.0,0.0
Vionex,NeedtoDownload,,,0.0,0.0
Virtonomics,NeedtoDownload,,,0.0,0.0
VirtuTV,NoTokenTransfer,,,0.0,0.0
Virtual Cash Back,OK,0x67b9cc6bb053e7e1325d9b6ef6cc0b482f635a95,,15.0,3.0
Vista Fintech,OK,0xc2d346915414047795418b16694ca0b3f01251a6,,0.0,0.0
Viuly,NeedtoDownload,,,0.0,0.0
Votem,NoTokenTransfer,,,0.0,0.0
Votes,DistributorsHardtoIdentify,,,0.0,0.0
VuePay,NoTokenTransfer,,,0.0,0.0
Vyral,NeedtoDownload,,,0.0,0.0
W3coins,NoTokenTransfer,,,0.0,0.0
WAWLLET,NoTokenTransfer,,,0.0,0.0
WCX,NoTokenTransfer,,,0.0,0.0
WHA Project,NoTokenTransfer,,,0.0,0.0
WIRE-X,NeedtoDownload,,,0.0,0.0
WISEPLAT,NeedtoDownload,,,0.0,0.0
WORDCOIN,NeedtoDownload,,,0.0,0.0
WYRIFY,NeedtoDownload,,,0.0,0.0
WaBi,OK,0x286bda1413a2df81731d4930ce2f862a35a609fe,,0.0,0.0
Wala Financial Platform,NoTokenTransfer,,,0.0,0.0
Waltix,NoTokenTransfer,,,0.0,0.0
WePower,NeedtoDownload,,,0.0,0.0
WeTrust,OK,0xcb657c0d074daced6ba36efdfc42bd8018b8dcca,,0.0,0.0
Weekend Millionaires Club,NeedtoDownload,,,0.0,0.0
WhenHub,NoTokenTransfer,,,0.0,0.0
White Crypto City,NoTokenTransfer,,,0.0,0.0
White Rabbit,NeedtoDownload,,,0.0,0.0
Whizz Coin,NeedtoDownload,,,0.0,0.0
WhoHas,NoTokenTransfer,,,0.0,0.0
Wi-Fi Global,NoTokenTransfer,,,0.0,0.0
WiC,DistributorsHardtoIdentify,,,0.0,0.0
Winding Tree,NeedtoDownload,,,0.0,0.0
Wings,DistributorsHardtoIdentify,,,0.0,0.0
Wireline,NoTokenTransfer,,,0.0,0.0
WishFinance,NeedtoDownload,,,0.0,0.0
Wishcoin,NoTokenTransfer,,,0.0,0.0
Wolk,OK,0xf6b55acbbc49f4524aa48d19281a9a77c54de10f,,0.0,0.0
Woodscoin,NoTokenTransfer,,,0.0,0.0
WorkPress,NoTokenTransfer,,,0.0,0.0
World Peace Coin,NoTokenTransfer,,,0.0,0.0
World Tourism,NeedtoDownload,,,0.0,0.0
WorldCore,DistributorsHardtoIdentify,,,0.0,0.0
Worldwide Asset eXchange,DistributorsHardtoIdentify,,,0.0,0.0
Wowoo,NoTokenTransfer,,,0.0,0.0
X8 Project,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
XAOS,NeedtoDownload,,,0.0,0.0
XZEN,NeedtoDownload,,,0.0,0.0
Xaurum Gamma,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Xchainge,NoTokenTransfer,0x0000000000000000000000000000000000000000,,0.0,0.0
XiWATT,NoTokenTransfer,,,0.0,0.0
XinFin,ImpreciseInformation,,,0.0,0.0
XinFin Foundation,NeedtoDownload,,,0.0,0.0
Xirkle,NoTokenTransfer,,,0.0,0.0
Xwin CryptoBet,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
YGGDRASH,OK,0x0000c72e03a01cd93b2b68b5e08b7bfd49182b3a,,0.0,0.0
YOYOW,DistributorsHardtoIdentify,,,0.0,0.0
YohoCube,NoTokenTransfer,,,0.0,0.0
YooPing,OK,0x14fb3ead289dd6500a91f28131cd485906a75f74,,0.0,0.0
YouRa,NoTokenTransfer,,,0.0,0.0
ZABERcoin,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
ZEUS,NeedtoDownload,,,0.0,0.0
ZILLA,NeedtoDownload,,,0.0,0.0
Zap Store,DistributorsHardtoIdentify,,,0.0,0.0
Zenome,NeedtoDownload,,,0.0,0.0
Zeto,NeedtoDownload,,,0.0,0.0
Zipper,NeedtoDownload,,,0.0,0.0
Zloadr,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Zonto,NeedtoDownload,,,0.0,0.0
Zpay Network,DistributorsHardtoIdentify,,,0.0,0.0
aXpire,NeedtoDownload,,,0.0,0.0
adToken,OK,0x5678bcea6d6f33f645dca8c8c9b7d8d5caf0a2b1,,0.0,0.0
aeternity,NeedtoDownload,,,0.0,0.0
algo.land,NoTokenTransfer,,,0.0,0.0
altOWL,OK,0xc2ddb68bd9de4c6f156037f53685e61179e8e220,,0.0,0.0
betboxAI,NoTokenTransfer,,,0.0,0.0
bitJob,OK,0x7ca63aa7bf5bd6f51cb5a5c28aef6ac94e16be2a,,0.0,0.0
blockarray,NeedtoDownload,,,0.0,0.0
blockhive,NoTokenTransfer,,,0.0,0.0
blocksquare.io,NeedtoDownload,,,0.0,0.0
bounty0x,OK,0xf32d328af90d5ac22b1bbeda4114fd15b2fa09ee,,0.0,0.0
buglab,NoTokenTransfer,,,0.0,0.0
ccore,OK,0xcfe66a7339bd08469bb2fc6ab4caed4c022fc6ac,,1.0,0.0
crypto.tickets,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
dApp Builder,NoTokenTransfer,,,0.0,0.0
district0x,OK,0xf8094e15c897518b5ac5287d7070ca5850efc6ff,,0.0,0.0
doBETacceptBET,OK,0x7dbb125435e98518154804911a42d8f8771ca5cd,,1.0,0.0
dock.io,NeedtoDownload,,,0.0,0.0
dueltoken.io,NoTokenTransfer,,,0.0,0.0
dutyof.care,NeedtoDownload,,,0.0,0.0
e-Chat,NeedtoDownload,,,0.0,0.0
e-Pocket,OK,0x449684cec6727d7240ecc6f29a0ebff9c5b27e59,,0.0,0.0
eTardis,NoTokenTransfer,,,0.0,0.0
envion,NeedtoDownload,,,0.0,0.0
etherecash,ImpreciseInformation,,,0.0,0.0
fidentiaX,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
folio.ninja,NoTokenTransfer,,,0.0,0.0
iBuildApp,OK,0xbce77d679864e792b5ec5ae3dd3fe360cc5c75c0,,0.0,0.0
iEx.ec,OK,0xec33fb8d7c781f6feaf2dd46d521d4f292320200,,0.0,0.0
iZAC,NoTokenTransfer,,,0.0,0.0
iZiing,NoTokenTransfer,,,0.0,0.0
ignite RATINGS,NoTokenTransfer,,,0.0,0.0
indaHash,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
injii,NoTokenTransfer,,,0.0,0.0
investFeed,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
kevin.,OK,0xe9521fd4bc7e2c6fc393c8e352db34ecac674500,,0.0,0.0
onG.social,DistributorsHardtoIdentify,,,0.0,0.0
openANX,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
peerguess,NeedtoDownload,,,0.0,0.0
quantreum,NoTokenTransfer,,,0.0,0.0
savedroid,NeedtoDownload,,,0.0,0.0
