STARTUP NAME,Status,DistributorAddress,DistributorAddress2,Single Layer,Double Layer
Utemis,OK,0x65e5eb855b7977544b63d808f453106f9e8c0100,,0.0,0.0
Utrum,NonERC20,,,0.0,0.0
V-ID,DistributorsHardtoIdentify,,,0.0,0.0
VENDEX,NoMatch,,,0.0,0.0
VETRI,transfer after ending,,,0.0,0.0
VIBEHub,AlreadyinPreviousFile,,,0.0,0.0
VICECOIN,NoTokenTransfer,,,0.0,0.0
VL Coin,OK,0xdd889ea6a176cacfb6e35d2414952940eef3bdbd,,0.0,0.0
VOXXO,DistributorsHardtoIdentify,,,0.0,0.0
VR MED,NoMatch,,,0.0,0.0
VRExplosion,NoMatch,,,0.0,0.0
VRT,NoMatch,,,0.0,0.0
VReS,transfer after ending,,,0.0,0.0
VTOS,NoTokenTransfer,,,0.0,0.0
VU (PreICO),NoMatch,,,0.0,0.0
Valena-SVCoin,transfer after ending,,,0.0,0.0
Valorem Foundation,AlreadyinPreviousFile,,,0.0,0.0
Value Ticket Coin,NoMatch,,,0.0,0.0
ValueCash,NoMatch,,,0.0,0.0
Vantage Token,DistributorsHardtoIdentify,,,0.0,0.0
Vantum,NoTokenTransfer,,,0.0,0.0
Vault12,transfer after ending,,,0.0,0.0
VegaWallet,transfer after ending,,,0.0,0.0
Velix.ID,ICODateSeemsWrong,,,0.0,0.0
Vena Network,NoMatch,,,0.0,0.0
VendiCoins,AlreadyinPreviousFile,,,0.0,0.0
Venus,transfer after ending,,,0.0,0.0
Vera Cruz Coin,NoMatch,,,0.0,0.0
Verasity,transfer after ending,,,0.0,0.0
VeriME,AlreadyinPreviousFile,,,0.0,0.0
Verifier,NoTokenTransfer,,,0.0,0.0
Vernam,DistributorsHardtoIdentify,,,0.0,0.0
Versus Red,,,,0.0,0.0
Vertix,NonERC20,,,0.0,0.0
Vesa Token,NoTokenTransfer,,,0.0,0.0
Vestarin,OK,0xf52ab948fe5c7d0eb03efbf6c60f7112cbc8ea89,,0.0,0.0
Vexanium,NonERC20,,,0.0,0.0
Vibeo,NoTokenTransfer,,,0.0,0.0
Victorieum,transfer after ending,,,0.0,0.0
Victortokens,NoMatch,,,0.0,0.0
Vidy,NoTokenTransfer,,,0.0,0.0
Vikky,transfer after ending,,,0.0,0.0
VinChain,DistributorsHardtoIdentify,,,0.0,0.0
Viola.AI,transfer after ending,,,0.0,0.0
Vion,NoTransfer,,,0.0,0.0
Vipe,NoTokenTransfer,,,0.0,0.0
VirUs,NoMatch,,,0.0,0.0
Virtual Reality Games,NoMatch,,,0.0,0.0
Virtuse Exchange,NoTokenTransfer,,,0.0,0.0
Vital,,,,0.0,0.0
Vite,DistributorsHardtoIdentify,,,0.0,0.0
Viva Network,transfer after ending,,,0.0,0.0
Vixcore,NoTokenTransfer,,,0.0,0.0
VocoNetwork,OnlyPreICOTransactions,,,0.0,0.0
VolAir,transfer after ending,,,0.0,0.0
Vooglue,transfer after ending,,,0.0,0.0
Vote Coin,NoMatch,,,0.0,0.0
Vuulr,NoTokenTransfer,,,0.0,0.0
Vyral,AlreadyinPreviousFile,,,0.0,0.0
W Green Pay,transfer after ending,,,0.0,0.0
WANDX,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
WAR FIELD,NoMatch,,,0.0,0.0
WEBN (PreICO),transfer after ending,,,0.0,0.0
WELL,transfer after ending,,,0.0,0.0
WHIRL,,,,0.0,0.0
WINiota,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
WITCOIN,OK,0x057afd5422524d5ca20218d07048300832323360,,0.0,0.0
WMpro,NoTokenTransfer,,,0.0,0.0
WRIO,NoMatch,,,0.0,0.0
WTO Foundation,NoTokenTransfer,,,0.0,0.0
Wall Street Coin,NoTokenTransfer,,,0.0,0.0
WallChain,NoMatch,,,0.0,0.0
Wang Token,transfer after ending,,,0.0,0.0
Water to the World,NoMatch,,,0.0,0.0
WatermelonBlock,NonERC20,,,0.0,0.0
Waves,NonERC20,,,0.0,0.0
WeBuy,NonERC20,,,0.0,0.0
WeGen,transfer after ending,,,0.0,0.0
Wealth Migrate,transfer after ending,,,0.0,0.0
Webercoin,,,,0.0,0.0
Weedo,NoMatch,,,0.0,0.0
Weekend Millionaires Club,AlreadyinPreviousFile,,,0.0,0.0
WeevoCity,NoMatch,,,0.0,0.0
Wellmee,NonERC20,,,0.0,0.0
Welltrado,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Wemark,transfer after ending,,,0.0,0.0
WestrendCoin,ICODateSeemsWrong,,,0.0,0.0
WhaleFund,transfer after ending,,,0.0,0.0
Whalesburg,OK,0x8b8242ca04e571b3d03c85be81867cb9300306a6,,0.0,0.0
Whisky Token,,,,0.0,0.0
Whitestone Coin,NoMatch,,,0.0,0.0
Whyral,NoTokenTransfer,,,0.0,0.0
WikiBits,DistributorsHardtoIdentify,,,0.0,0.0
WinMiner,NonERC20,,,0.0,0.0
WindEnergyMining,NoMatch,,,0.0,0.0
Winnest,NoMatch,,,0.0,0.0
WisePass,transfer after ending,,,0.0,0.0
Wixlar Coin ICO,transfer after ending,,,0.0,0.0
Wizebit,NonERC20,,,0.0,0.0
Wizzle Infinity,OK,0xce75e5aa182ee99ea1be60aa13b3f2eed172730e,,0.0,0.0
WolfpackBOT,,,,0.0,0.0
World Peace Coin,NoMatch,,,0.0,0.0
WorldWiFi,NoMatch,,,0.0,0.0
Worldopo,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
X-Power,NoTokenTransfer,,,0.0,0.0
XBIT,NoTokenTransfer,,,0.0,0.0
XCHNG,CancelledICO,,,0.0,0.0
XENT Chain,NonERC20,,,0.0,0.0
XENTAVO,NoTokenTransfer,,,0.0,0.0
XERA,DistributorsHardtoIdentify,,,0.0,0.0
XInfinity,NoMatch,,,0.0,0.0
XMP,NoTokenTransfer,,,0.0,0.0
XRED,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
XRONOS,NoMatch,,,0.0,0.0
XRT,transfer after ending,,,0.0,0.0
XS2 Exchange,OK,0x15c5312e24482547ff35899afedcaeb572ecb029,,35.0,0.0
XTRD,transfer after ending,,,0.0,0.0
XYO Network,DistributorsHardtoIdentify,,,0.0,0.0
Xbitcore,,,,0.0,0.0
XcelR,NonERC20,,,0.0,0.0
XchangeCoin,OK,0xa944ba43776707c44b7f80a67f2fd3d28543081a,,0.0,0.0
XchangeRate,OK,0x95a3ef92b212c7e3ba66e513148a5cb77d84aea7,,0.0,0.0
Xcon,,,,0.0,0.0
XefoCoin,NoMatch,,,0.0,0.0
Xenchain,DistributorsHardtoIdentify,,,0.0,0.0
Xenia Lending Coin,OK,0x4bb98d82fd0058e1ce97b71dc5c54b6d98c8c531,,0.0,0.0
XferMoney,OK,0x531c85740180f906a6685e9f6fb8de9f994e5ef6,,0.0,0.0
Xmoneta,DistributorsHardtoIdentify,,,0.0,0.0
Xriba,OK,0xc1cf194c1449713bf811a93f4e1a6211c1713e34,,0.0,0.0
Xsolus,NoMatch,,,0.0,0.0
Xtribe,NoTokenTransfer,,,0.0,0.0
Xunilair,NoTokenTransfer,,,0.0,0.0
Yamzu (PreICO),NoMatch,,,0.0,0.0
Yield Coin,transfer after ending,,,0.0,0.0
Yizoot,NoMatch,,,0.0,0.0
Yobit,,,,0.0,0.0
Yodse,OK,0xaf0e4382cb75b457da210e6c87b8ce7caba45cc0,,0.0,0.0
Yoo-Mi,CancelledICO,,,0.0,0.0
YouToken,NonERC20,,,0.0,0.0
YuTu.Coin,transfer after ending,,,0.0,0.0
Yuan Developers Coin,NoMatch,,,0.0,0.0
Yudi,NoTokenTransfer,,,0.0,0.0
Yumerium,ICODateSeemsWrong,,,0.0,0.0
Yunique,,,,0.0,0.0
ZAPIT,transfer after ending,,,0.0,0.0
ZED,NonERC20,,,0.0,0.0
ZNAQ,NoTokenTransfer,,,0.0,0.0
ZOM,transfer after ending,,,0.0,0.0
ZPER,transfer after ending,,,0.0,0.0
ZXC Exchange,NonERC20,,,0.0,0.0
Zamanat,NoMatch,,,0.0,0.0
Zantepay,transfer after ending,,,0.0,0.0
Zealeum,OK,0xf16b6bb718d08849cf8f5b09808b6a3f9af1d947,,0.0,0.0
Zebi,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Zeew,ICODateSeemsWrong,,,0.0,0.0
ZenSports,NonERC20,,,0.0,0.0
Zeon Network,NonERC20,,,0.0,0.0
ZeroEdge.Bet,NoMatch,,,0.0,0.0
ZeroState,NoMatch,,,0.0,0.0
ZeroTraffic,OK,0xaf7aea249098f2c2f50cc11d4000ccf798194373,,0.0,0.0
Zeto,,,,0.0,0.0
Ziggurat Token,OK,0xe760a89967d8c7fa638eebfc15a77ba107674021,,0.0,0.0
Zodiaq,,,,0.0,0.0
ZoneX eSports Platform,NoTokenTransfer,,,0.0,0.0
Zorff,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Zue,DistributorsHardtoIdentify,,,0.0,0.0
Zuflo,transfer after ending,,,0.0,0.0
Zupply,transfer after ending,,,0.0,0.0
adCircle,NoMatch,,,0.0,0.0
altumea,NoMatch,,,0.0,0.0
autoXchange,,,,0.0,0.0
bitarq,DistributorsHardtoIdentify,,,0.0,0.0
blocksquare.io,AlreadyinPreviousFile,,,0.0,0.0
botXcoin,transfer after ending,,,0.0,0.0
buglab,NoTokenTransfer,,,0.0,0.0
carVertical,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
carboneum,OK,0x5023cfabaea4d331fa78d50cc5de5102341df649,,2.0,57.0
charitySPACE,NoMatch,,,0.0,0.0
chiliZ,CancelledICO,,,0.0,0.0
coinadvisor,NoTokenTransfer,,,0.0,0.0
cosquare,,,,0.0,0.0
cubaaz,OK,0x4a81247ce8e94d6f1f0d6065bc62d3eb76904afd,,2.0,0.0
dStadia,OK,0x310fb3b44211bd8a18ea347c108e697668a4bd1b,,4.0,0.0
doc.ai,NoMatch,,,0.0,0.0
eByte (PreICO),transfer after ending,,,0.0,0.0
eCoinomic,transfer after ending,,,0.0,0.0
eHarvestHub,NoMatch,,,0.0,0.0
eKash,NoMatch,,,0.0,0.0
eMarketChain,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
eMusic,,,,0.0,0.0
eWaiter,NoMatch,,,0.0,0.0
echarge.work,DistributorsHardtoIdentify,,,0.0,0.0
efir,NoMatch,,,0.0,0.0
empowr,DistributorsHardtoIdentify,,,0.0,0.0
froshfeel,NoMatch,,,0.0,0.0
genEOS,NonERC20,,,0.0,0.0
gonetworks,transfer after ending,,,0.0,0.0
honeybee,NoTokenTransfer,,,0.0,0.0
iConsort,NoTokenTransfer,,,0.0,0.0
iCumulate,NoTokenTransfer,,,0.0,0.0
iFan,Scam,,,0.0,0.0
iOlite,NonERC20,,,0.0,0.0
iRegMed,NoTokenTransfer,,,0.0,0.0
iShook,Complicated,,,0.0,0.0
indieOn,NoTokenTransfer,,,0.0,0.0
intimate,OK,0xf7bc09414afc7e078b45f7c7668f58736161897d,,1.0,0.0
ivmedia,NoMatch,,,0.0,0.0
karbon14,,,,0.0,0.0
mCart Protocol,NoMatch,,,0.0,0.0
mCoin,NonERC20,,,0.0,0.0
mHealthCoin,,,,0.0,0.0
marketLIST,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
modum,,,,0.0,0.0
n'cloud.swiss,OK,0x009a6317bec34adaf5700d707556e15f553d1845,,0.0,0.0
opakeco,NoMatch,,,0.0,0.0
ourTell,NoMatch,,,0.0,0.0
pinmo,DistributorsHardtoIdentify,,,0.0,0.0
qiibee,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
reOrder,NoMatch,,,0.0,0.0
redBUX,transfer after ending,,,0.0,0.0
rotharium,DistributorsHardtoIdentify,,,0.0,0.0
startAround,NoTokenTransfer,,,0.0,0.0
tZERO,ICODateSeemsWrong,,,0.0,0.0
traceto.io,transfer after ending,,,0.0,0.0
uKit,transfer after ending,,,0.0,0.0
ubiatarplay.io,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
veriTAG,,,,0.0,0.0
wardZ,NoMatch,,,0.0,0.0
winkPark,NoMatch,,,0.0,0.0
xDAC,NonERC20,,,0.0,0.0
ySign,OK,0xe1f6b5a460091c74f4970b704769bcaabeedc867,,0.0,0.0
yappadappadoo,NoMatch,,,0.0,0.0
